Date,Year,Month,CSENT,IPM,HOUSE,UNEMP,LRIR,SP500,SP500_Price,SP500_Rise
2010-07-31,2010,7,2.7272727272727337,8.732385504321627,-31.143552311435517,9.4,1.5992215195178923,11.55668948984825,1101.5999755859375,1.0
2010-08-31,2010,8,4.87062404870624,7.664478570203137,-32.535885167464116,9.5,1.3198224604887456,2.8129922081531866,1049.3299560546875,1.0
2010-09-30,2010,9,-7.210884353741498,6.674689239268683,-17.87564766839378,9.5,1.4116877527668223,7.957770330935654,1141.199951171875,1.0
2010-10-31,2010,10,-4.107648725212454,6.703055201430019,-26.515151515151516,9.4,1.4633048510685374,14.19335031951585,1183.260009765625,1.0
2010-11-30,2010,11,6.2314540059347,5.7374110452688365,-23.46666666666667,9.8,1.725455223399662,7.750795758317652,1180.550048828125,1.0
2010-12-31,2010,12,2.758620689655178,6.469511361878166,-7.386363636363635,9.3,1.862206977782063,12.782713853760175,1257.6400146484375,1.0
2011-01-31,2011,1,-0.26881720430107503,5.393611236113127,-11.014492753623184,9.1,1.7192165084970226,19.764962329247115,1286.1199951171875,1.0
2011-02-28,2011,2,5.2989130434782705,5.558936133866421,-19.64285714285714,9.0,1.2951018266668548,20.16586681980579,1327.219970703125,1.0
2011-03-31,2011,3,-8.288043478260864,4.871960945004017,-21.259842519685034,9.0,0.8507584896458913,13.37402795895728,1325.8299560546875,1.0
2011-04-30,2011,4,-3.3240997229917024,3.3171982087609964,-26.54028436018957,9.1,0.24276555521313048,14.908700054848278,1363.6099853515625,1.0
2011-05-31,2011,5,0.9510869565217517,1.965078910199991,8.92857142857142,9.0,-0.40897188089649994,23.479673306368444,1345.199951171875,1.0
2011-06-30,2011,6,-5.921052631578949,2.1151688934721635,-1.3114754098360604,9.1,-0.3223181506360411,28.129159967293482,1320.6400146484375,1.0
2011-07-31,2011,7,-6.047197640117985,2.1162960907084916,4.593639575971742,9.0,-0.7598809769996167,17.30937345105834,1292.280029296875,1.0
2011-08-31,2011,8,-19.01306240928884,2.3871399665473136,6.028368794326244,9.0,-1.5249960307080799,16.158888595086786,1218.8900146484375,1.0
2011-09-30,2011,9,-12.756598240469208,2.553477421119199,-4.100946372239744,9.0,-1.8926216928186852,-0.8569845465310144,1131.4200439453125,0.0
2011-10-31,2011,10,-10.192023633678005,3.067420469044446,8.59106529209621,8.8,-1.3522681306640525,5.919243317990031,1253.300048828125,1.0
2011-11-30,2011,11,-11.033519553072612,2.730160354936828,14.28571428571428,8.6,-1.3714322145817288,5.625336441711792,1246.9599609375,1.0
2011-12-31,2011,12,-6.17449664429529,2.877127031034865,4.601226993865026,8.5,-1.1720668384193862,-0.0031836663936912757,1257.5999755859375,0.0
2012-01-31,2012,1,1.0781671159029615,3.717567434414426,9.12052117263844,8.3,-1.1787663379855022,2.0441357853319575,1312.4100341796875,1.0
