Date,SP500,SPINFO,NASCOMP,NAS100,DJIA,RUS2000,SPINFO/SP500,NSA100/NASCOMP,NSA100/SP500,NSA100/DJIA,NSA100/RUS2000,NAS100/NASCOMP,NAS100/SP500,NAS100/DJIA,NAS100/RUS2000
2007-08-01,1465.81005859375,390.3399963378906,2553.8701171875,1945.0799560546875,13362.3701171875,777.9199829101562,0.26629643728353863,0.7616205471704823,1.3269658948313763,0.14556399343802087,2.500359932622182,0.7616205471704823,1.3269658948313763,0.14556399343802087,2.500359932622182
2007-08-02,1472.199951171875,393.8699951171875,2575.97998046875,1966.5999755859375,13463.330078125,783.989990234375,0.26753838349448794,0.763437600640078,1.335823964686671,0.1460708431104454,2.508450362992542,0.763437600640078,1.335823964686671,0.1460708431104454,2.508450362992542
2007-08-03,1433.06005859375,384.7699890136719,2511.25,1918.56005859375,13181.91015625,755.4199829101562,0.26849536884814407,0.7639860860502737,1.3387855219943936,0.1455449199586673,2.5397263800234002,0.7639860860502737,1.3387855219943936,0.1455449199586673,2.5397263800234002
2007-08-06,1467.6700439453125,390.6099853515625,2547.330078125,1954.3699951171875,13468.7802734375,766.3900146484375,0.26614291608865,0.7672229099401717,1.331614011732197,0.14510371061375948,2.5500984586988733,0.7672229099401717,1.331614011732197,0.14510371061375948,2.5500984586988733
2007-08-07,1476.7099609375,390.4200134277344,2561.60009765625,1961.6400146484375,13504.2998046875,774.1300048828125,0.2643850341334959,0.7657869846441882,1.3283854423268575,0.14526040172534746,2.5339930015312992,0.7657869846441882,1.3283854423268575,0.14526040172534746,2.5339930015312992
2007-08-08,1497.489990234375,397.1700134277344,2612.97998046875,1987.3399658203125,13657.8603515625,795.6599731445312,0.26522381853488886,0.7605645587318269,1.3271140233192946,0.1455088802099924,2.49772520033418,0.7605645587318269,1.3271140233192946,0.1455088802099924,2.49772520033418
2007-08-09,1453.0899658203125,386.6199951171875,2556.489990234375,1936.760009765625,13270.6796875,784.8699951171875,0.2660674866741159,0.7575856025894574,1.3328562272964746,0.14594278931997054,2.4676188691306145,0.7575856025894574,1.3328562272964746,0.14594278931997054,2.4676188691306145
2007-08-10,1453.6400146484375,386.30999755859375,2544.889892578125,1925.1400146484375,13239.5400390625,788.780029296875,0.2657535522314462,0.7564728125420609,1.3243581596878593,0.14540837589284997,2.4406551169462585,0.7564728125420609,1.3243581596878593,0.14540837589284997,2.4406551169462585
2007-08-13,1452.9200439453125,388.1000061035156,2542.239990234375,1934.4100341796875,13236.5302734375,779.8099975585938,0.26711724965239975,0.7609077198102567,1.3313946918420365,0.14614177539121248,2.480617124986704,0.7609077198102567,1.3313946918420365,0.14614177539121248,2.480617124986704
2007-08-14,1426.5400390625,381.6600036621094,2499.1201171875,1901.3199462890625,13028.919921875,762.8699951171875,0.2675424405983939,0.7607957429548446,1.33281919485315,0.1459307415879368,2.4923249812662944,0.7607957429548446,1.33281919485315,0.1459307415879368,2.4923249812662944
2007-08-15,1406.699951171875,374.95001220703125,2458.830078125,1864.9200439453125,12861.4697265625,751.5399780273438,0.26654583437972884,0.7584582849122383,1.325741173440512,0.1450005390980889,2.48146485678698,0.7584582849122383,1.325741173440512,0.1450005390980889,2.48146485678698
2007-08-16,1411.27001953125,367.2799987792969,2451.070068359375,1846.0899658203125,12845.7802734375,768.8300170898438,0.26024785738826084,0.7531771488915426,1.3081054229675246,0.14371178134174198,2.401167910701622,0.7531771488915426,1.3081054229675246,0.14371178134174198,2.401167910701622
2007-08-17,1445.93994140625,379.3699951171875,2505.030029296875,1888.780029296875,13079.080078125,786.030029296875,0.26236912353927433,0.7539949650132648,1.3062645101704158,0.14441229949007606,2.4029362224067183,0.7539949650132648,1.3062645101704158,0.14441229949007606,2.4029362224067183
2007-08-20,1445.550048828125,379.2699890136719,2508.590087890625,1893.050048828125,13121.349609375,787.4500122070312,0.26237070748338154,0.754627094305358,1.3095707411602788,0.14427251046459202,2.404025677163132,0.754627094305358,1.3095707411602788,0.14427251046459202,2.404025677163132
2007-08-21,1447.1199951171875,380.8999938964844,2521.300048828125,1910.989990234375,13090.8603515625,788.3800048828125,0.26321244622540035,0.757938346577427,1.3205470152318801,0.14597894553250526,2.4239452781637087,0.757938346577427,1.3205470152318801,0.14597894553250526,2.4239452781637087
